date_id,Year,Month,Dayweek,Day of week,Holiday Indicator
D1092,2013,12,Wednesday,Weekday,Non-Holiday
D1093,2013,12,Wednesday,Weekday,Christmas
D1094,2013,11,Friday,Weekday,Non-Holiday
D1095,2013,11,Monday,Weekday,Non-Holiday
D1096,2013,11,Saturday,Weekend,Non-Holiday
D1097,2013,11,Sunday,Weekend,Non-Holiday
D1098,2013,11,Thursday,Weekday,Non-Holiday
D1099,2013,11,Tuesday,Weekday,Non-Holiday
D1100,2013,11,Wednesday,Weekday,Non-Holiday
D1101,2013,10,Friday,Weekday,Non-Holiday
D1102,2013,10,Monday,Weekday,Non-Holiday
D1103,2013,10,Saturday,Weekend,Non-Holiday
D1104,2013,10,Sunday,Weekend,Non-Holiday
D1105,2013,10,Thursday,Weekday,Non-Holiday
D1106,2013,10,Tuesday,Weekday,Non-Holiday
D1107,2013,10,Wednesday,Weekday,Non-Holiday
D1108,2013,9,Friday,Weekday,Non-Holiday
D1109,2013,9,Monday,Weekday,Non-Holiday
D1110,2013,9,Saturday,Weekend,Non-Holiday
D1111,2013,9,Sunday,Weekend,Non-Holiday
D1112,2013,9,Thursday,Weekday,Non-Holiday
D1113,2013,9,Tuesday,Weekday,Non-Holiday
D1114,2013,9,Wednesday,Weekday,Non-Holiday
D1115,2013,8,Friday,Weekday,Non-Holiday
D1116,2013,8,Monday,Weekday,Non-Holiday
D1117,2013,8,Saturday,Weekend,Non-Holiday
D1118,2013,8,Sunday,Weekend,Non-Holiday
D1119,2013,8,Thursday,Weekday,Non-Holiday
D1120,2013,8,Tuesday,Weekday,Non-Holiday
D1121,2013,8,Wednesday,Weekday,Non-Holiday
D1122,2013,7,Friday,Weekday,Non-Holiday
D1123,2013,7,Monday,Weekday,Non-Holiday
D1124,2013,7,Saturday,Weekend,Non-Holiday
D1125,2013,7,Sunday,Weekend,Non-Holiday
D1126,2013,7,Thursday,Weekday,Non-Holiday
D1127,2013,7,Tuesday,Weekday,Non-Holiday
D1128,2013,7,Wednesday,Weekday,Non-Holiday
D1129,2013,6,Friday,Weekday,Non-Holiday
D1130,2013,6,Monday,Weekday,Non-Holiday
D1131,2013,6,Saturday,Weekend,Non-Holiday
D1132,2013,6,Sunday,Weekend,Non-Holiday
D1133,2013,6,Thursday,Weekday,Non-Holiday
D1134,2013,6,Tuesday,Weekday,Non-Holiday
D1135,2013,6,Wednesday,Weekday,Non-Holiday
D1136,2013,5,Friday,Weekday,Non-Holiday
D1137,2013,5,Monday,Weekday,Non-Holiday
D1138,2013,5,Saturday,Weekend,Non-Holiday
D1139,2013,5,Sunday,Weekend,Non-Holiday
D1140,2013,5,Thursday,Weekday,Non-Holiday
D1141,2013,5,Tuesday,Weekday,Non-Holiday
D1142,2013,5,Wednesday,Weekday,Non-Holiday
D1143,2013,4,Friday,Weekday,Non-Holiday
D1144,2013,4,Monday,Weekday,Non-Holiday
D1145,2013,4,Monday,Weekday,Easter
D1146,2013,4,Saturday,Weekend,Non-Holiday
D1147,2013,4,Sunday,Weekend,Non-Holiday
D1148,2013,4,Thursday,Weekday,Non-Holiday
D1149,2013,4,Tuesday,Weekday,Non-Holiday
D1150,2013,4,Wednesday,Weekday,Non-Holiday
D1151,2013,3,Friday,Weekday,Easter
D1152,2013,3,Friday,Weekday,Non-Holiday
D1153,2013,3,Monday,Weekday,Non-Holiday
D1154,2013,3,Saturday,Weekend,Non-Holiday
D1155,2013,3,Saturday,Weekend,Easter
D1156,2013,3,Sunday,Weekend,Non-Holiday
D1157,2013,3,Sunday,Weekend,Easter
D1158,2013,3,Thursday,Weekday,Non-Holiday
D1159,2013,3,Thursday,Weekday,Easter
D1160,2013,3,Tuesday,Weekday,Non-Holiday
D1161,2013,3,Wednesday,Weekday,Non-Holiday
D1162,2013,2,Friday,Weekday,Non-Holiday
D1163,2013,2,Monday,Weekday,Non-Holiday
D1164,2013,2,Saturday,Weekend,Non-Holiday
D1165,2013,2,Sunday,Weekend,Non-Holiday
D1166,2013,2,Thursday,Weekday,Non-Holiday
D1167,2013,2,Tuesday,Weekday,Non-Holiday
D1168,2013,2,Wednesday,Weekday,Non-Holiday
D1169,2013,1,Friday,Weekday,Non-Holiday
D1170,2013,1,Monday,Weekday,Non-Holiday
D1171,2013,1,Saturday,Weekend,Non-Holiday
D1172,2013,1,Sunday,Weekend,Non-Holiday
D1173,2013,1,Thursday,Weekday,Non-Holiday
D1174,2013,1,Thursday,Weekday,Christmas
D1175,2013,1,Tuesday,Weekday,Christmas
D1176,2013,1,Tuesday,Weekday,Non-Holiday
D1177,2013,1,Wednesday,Weekday,Christmas
D1178,2013,1,Wednesday,Weekday,Non-Holiday
D1179,2012,12,Friday,Weekday,Non-Holiday
D1180,2012,12,Friday,Weekday,Christmas
D1181,2012,12,Monday,Weekday,Christmas
D1182,2012,12,Monday,Weekday,Non-Holiday
D1183,2012,12,Saturday,Weekend,Non-Holiday
D1184,2012,12,Saturday,Weekend,Christmas
D1185,2012,12,Sunday,Weekend,Non-Holiday
D1186,2012,12,Sunday,Weekend,Christmas
D1187,2012,12,Thursday,Weekday,Non-Holiday
D1188,2012,12,Thursday,Weekday,Christmas
D1189,2012,12,Tuesday,Weekday,Non-Holiday
D1190,2012,12,Tuesday,Weekday,Christmas
D1191,2012,12,Wednesday,Weekday,Non-Holiday
D1192,2012,12,Wednesday,Weekday,Christmas
D1193,2012,11,Friday,Weekday,Non-Holiday
D1194,2012,11,Monday,Weekday,Non-Holiday
D1195,2012,11,Saturday,Weekend,Non-Holiday
D1196,2012,11,Sunday,Weekend,Non-Holiday
D1197,2012,11,Thursday,Weekday,Non-Holiday
D1198,2012,11,Tuesday,Weekday,Non-Holiday
D1199,2012,11,Wednesday,Weekday,Non-Holiday
D1200,2012,10,Friday,Weekday,Non-Holiday
D1201,2012,10,Monday,Weekday,Non-Holiday
D1202,2012,10,Saturday,Weekend,Non-Holiday
D1203,2012,10,Sunday,Weekend,Non-Holiday
D1204,2012,10,Thursday,Weekday,Non-Holiday
D1205,2012,10,Tuesday,Weekday,Non-Holiday
D1206,2012,10,Wednesday,Weekday,Non-Holiday
D1207,2012,9,Friday,Weekday,Non-Holiday
D1208,2012,9,Monday,Weekday,Non-Holiday
D1209,2012,9,Saturday,Weekend,Non-Holiday
D1210,2012,9,Sunday,Weekend,Non-Holiday
D1211,2012,9,Thursday,Weekday,Non-Holiday
D1212,2012,9,Tuesday,Weekday,Non-Holiday
D1213,2012,9,Wednesday,Weekday,Non-Holiday
D1214,2012,8,Friday,Weekday,Non-Holiday
D1215,2012,8,Monday,Weekday,Non-Holiday
D1216,2012,8,Saturday,Weekend,Non-Holiday
D1217,2012,8,Sunday,Weekend,Non-Holiday
D1218,2012,8,Thursday,Weekday,Non-Holiday
D1219,2012,8,Tuesday,Weekday,Non-Holiday
D1220,2012,8,Wednesday,Weekday,Non-Holiday
D1221,2012,7,Friday,Weekday,Non-Holiday
D1222,2012,7,Monday,Weekday,Non-Holiday
D1223,2012,7,Saturday,Weekend,Non-Holiday
D1224,2012,7,Sunday,Weekend,Non-Holiday
D1225,2012,7,Thursday,Weekday,Non-Holiday
D1226,2012,7,Tuesday,Weekday,Non-Holiday
D1227,2012,7,Wednesday,Weekday,Non-Holiday
D1228,2012,6,Friday,Weekday,Non-Holiday
D1229,2012,6,Monday,Weekday,Non-Holiday
D1230,2012,6,Saturday,Weekend,Non-Holiday
D1231,2012,6,Sunday,Weekend,Non-Holiday
D1232,2012,6,Thursday,Weekday,Non-Holiday
D1233,2012,6,Tuesday,Weekday,Non-Holiday
D1234,2012,6,Wednesday,Weekday,Non-Holiday
D1235,2012,5,Friday,Weekday,Non-Holiday
D1236,2012,5,Monday,Weekday,Non-Holiday
D1237,2012,5,Saturday,Weekend,Non-Holiday
D1238,2012,5,Sunday,Weekend,Non-Holiday
D1239,2012,5,Thursday,Weekday,Non-Holiday
D1240,2012,5,Tuesday,Weekday,Non-Holiday
D1241,2012,5,Wednesday,Weekday,Non-Holiday
D1242,2012,4,Friday,Weekday,Non-Holiday
D1243,2012,4,Friday,Weekday,Easter
D1244,2012,4,Monday,Weekday,Non-Holiday
D1245,2012,4,Saturday,Weekend,Easter
D1246,2012,4,Saturday,Weekend,Non-Holiday
D1247,2012,4,Sunday,Weekend,Easter
D1248,2012,4,Sunday,Weekend,Non-Holiday
D1249,2012,4,Thursday,Weekday,Non-Holiday
D1250,2012,4,Thursday,Weekday,Easter
D1251,2012,4,Tuesday,Weekday,Non-Holiday
D1252,2012,4,Wednesday,Weekday,Non-Holiday
D1253,2012,3,Friday,Weekday,Non-Holiday
D1254,2012,3,Monday,Weekday,Non-Holiday
D1255,2012,3,Saturday,Weekend,Non-Holiday
D1256,2012,3,Sunday,Weekend,Non-Holiday
D1257,2012,3,Thursday,Weekday,Non-Holiday
D1258,2012,3,Tuesday,Weekday,Non-Holiday
D1259,2012,3,Wednesday,Weekday,Non-Holiday
D1260,2012,2,Friday,Weekday,Non-Holiday
D1261,2012,2,Monday,Weekday,Non-Holiday
D1262,2012,2,Saturday,Weekend,Non-Holiday
D1263,2012,2,Sunday,Weekend,Non-Holiday
D1264,2012,2,Thursday,Weekday,Non-Holiday
D1265,2012,2,Tuesday,Weekday,Non-Holiday
D1266,2012,2,Wednesday,Weekday,Non-Holiday
D1267,2012,1,Friday,Weekday,Non-Holiday
D1268,2012,1,Monday,Weekday,Non-Holiday
D1269,2012,1,Monday,Weekday,Christmas
D1270,2012,1,Saturday,Weekend,Non-Holiday
D1271,2012,1,Sunday,Weekend,Non-Holiday
D1272,2012,1,Sunday,Weekend,Christmas
D1273,2012,1,Thursday,Weekday,Non-Holiday
D1274,2012,1,Tuesday,Weekday,Christmas
D1275,2012,1,Tuesday,Weekday,Non-Holiday
D1276,2012,1,Wednesday,Weekday,Non-Holiday
D1277,2011,12,Friday,Weekday,Christmas
D1278,2011,12,Friday,Weekday,Non-Holiday
D1279,2011,12,Monday,Weekday,Non-Holiday
D1280,2011,12,Monday,Weekday,Christmas
D1281,2011,12,Saturday,Weekend,Non-Holiday
D1282,2011,12,Saturday,Weekend,Christmas
D1283,2011,12,Sunday,Weekend,Non-Holiday
D1284,2011,12,Sunday,Weekend,Christmas
D1285,2011,12,Thursday,Weekday,Christmas
D1286,2011,12,Thursday,Weekday,Non-Holiday
D1287,2011,12,Tuesday,Weekday,Non-Holiday
D1288,2011,12,Tuesday,Weekday,Christmas
D1289,2011,12,Wednesday,Weekday,Christmas
D1290,2011,12,Wednesday,Weekday,Non-Holiday
D1291,2011,11,Friday,Weekday,Non-Holiday
D1292,2011,11,Monday,Weekday,Non-Holiday
D1293,2011,11,Saturday,Weekend,Non-Holiday
D1294,2011,11,Sunday,Weekend,Non-Holiday
D1295,2011,11,Thursday,Weekday,Non-Holiday
D1296,2011,11,Tuesday,Weekday,Non-Holiday
D1297,2011,11,Wednesday,Weekday,Non-Holiday
D1298,2011,10,Friday,Weekday,Non-Holiday
D1299,2011,10,Monday,Weekday,Non-Holiday
D1300,2011,10,Saturday,Weekend,Non-Holiday
D1301,2011,10,Sunday,Weekend,Non-Holiday
D1302,2011,10,Thursday,Weekday,Non-Holiday
D1303,2011,10,Tuesday,Weekday,Non-Holiday
D1304,2011,10,Wednesday,Weekday,Non-Holiday
D1305,2011,9,Friday,Weekday,Non-Holiday
D1306,2011,9,Monday,Weekday,Non-Holiday
D1307,2011,9,Saturday,Weekend,Non-Holiday
D1308,2011,9,Sunday,Weekend,Non-Holiday
D1309,2011,9,Thursday,Weekday,Non-Holiday
D1310,2011,9,Tuesday,Weekday,Non-Holiday
D1311,2011,9,Wednesday,Weekday,Non-Holiday
D1312,2011,8,Friday,Weekday,Non-Holiday
D1313,2011,8,Monday,Weekday,Non-Holiday
D1314,2011,8,Saturday,Weekend,Non-Holiday
D1315,2011,8,Sunday,Weekend,Non-Holiday
D1316,2011,8,Thursday,Weekday,Non-Holiday
D1317,2011,8,Tuesday,Weekday,Non-Holiday
D1318,2011,8,Wednesday,Weekday,Non-Holiday
D1319,2011,7,Friday,Weekday,Non-Holiday
D1320,2011,7,Monday,Weekday,Non-Holiday
D1321,2011,7,Saturday,Weekend,Non-Holiday
D1322,2011,7,Sunday,Weekend,Non-Holiday
D1323,2011,7,Thursday,Weekday,Non-Holiday
D1324,2011,7,Tuesday,Weekday,Non-Holiday
D1325,2011,7,Wednesday,Weekday,Non-Holiday
D1326,2011,6,Friday,Weekday,Non-Holiday
D1327,2011,6,Monday,Weekday,Non-Holiday
D1328,2011,6,Saturday,Weekend,Non-Holiday
D1329,2011,6,Sunday,Weekend,Non-Holiday
D1330,2011,6,Thursday,Weekday,Non-Holiday
D1331,2011,6,Tuesday,Weekday,Non-Holiday
D1332,2011,6,Wednesday,Weekday,Non-Holiday
D1333,2011,5,Friday,Weekday,Non-Holiday
D1334,2011,5,Monday,Weekday,Non-Holiday
D1335,2011,5,Saturday,Weekend,Non-Holiday
D1336,2011,5,Sunday,Weekend,Non-Holiday
D1337,2011,5,Thursday,Weekday,Non-Holiday
D1338,2011,5,Tuesday,Weekday,Non-Holiday
D1339,2011,5,Wednesday,Weekday,Non-Holiday
D1340,2011,4,Friday,Weekday,Non-Holiday
D1341,2011,4,Friday,Weekday,Easter
D1342,2011,4,Monday,Weekday,Non-Holiday
D1343,2011,4,Monday,Weekday,Easter
D1344,2011,4,Saturday,Weekend,Non-Holiday
D1345,2011,4,Saturday,Weekend,Easter
D1346,2011,4,Sunday,Weekend,Easter
D1347,2011,4,Sunday,Weekend,Non-Holiday
D1348,2011,4,Thursday,Weekday,Non-Holiday
D1349,2011,4,Thursday,Weekday,Easter
D1350,2011,4,Tuesday,Weekday,Non-Holiday
D1351,2011,4,Wednesday,Weekday,Non-Holiday
D1352,2011,3,Friday,Weekday,Non-Holiday
D1353,2011,3,Monday,Weekday,Non-Holiday
D1354,2011,3,Saturday,Weekend,Non-Holiday
D1355,2011,3,Sunday,Weekend,Non-Holiday
D1356,2011,3,Thursday,Weekday,Non-Holiday
D1357,2011,3,Tuesday,Weekday,Non-Holiday
D1358,2011,3,Wednesday,Weekday,Non-Holiday
D1359,2011,2,Friday,Weekday,Non-Holiday
D1360,2011,2,Monday,Weekday,Non-Holiday
D1361,2011,2,Saturday,Weekend,Non-Holiday
D1362,2011,2,Sunday,Weekend,Non-Holiday
D1363,2011,2,Thursday,Weekday,Non-Holiday
D1364,2011,2,Tuesday,Weekday,Non-Holiday
D1365,2011,2,Wednesday,Weekday,Non-Holiday
D1366,2011,1,Friday,Weekday,Non-Holiday
D1367,2011,1,Monday,Weekday,Non-Holiday
D1368,2011,1,Monday,Weekday,Christmas
D1369,2011,1,Saturday,Weekend,Christmas
D1370,2011,1,Saturday,Weekend,Non-Holiday
D1371,2011,1,Sunday,Weekend,Non-Holiday
D1372,2011,1,Sunday,Weekend,Christmas
D1373,2011,1,Thursday,Weekday,Non-Holiday
D1374,2011,1,Tuesday,Weekday,Non-Holiday
D1375,2011,1,Wednesday,Weekday,Non-Holiday
D1376,2010,12,Friday,Weekday,Christmas
D1377,2010,12,Friday,Weekday,Non-Holiday
D1378,2010,12,Monday,Weekday,Non-Holiday
D1379,2010,12,Monday,Weekday,Christmas
D1380,2010,12,Saturday,Weekend,Christmas
D1381,2010,12,Saturday,Weekend,Non-Holiday
D1382,2010,12,Sunday,Weekend,Non-Holiday
D1383,2010,12,Sunday,Weekend,Christmas
D1384,2010,12,Thursday,Weekday,Non-Holiday
D1385,2010,12,Thursday,Weekday,Christmas
D1386,2010,12,Tuesday,Weekday,Non-Holiday
D1387,2010,12,Tuesday,Weekday,Christmas
D1388,2010,12,Wednesday,Weekday,Non-Holiday
D1389,2010,11,Friday,Weekday,Non-Holiday
D1390,2010,11,Monday,Weekday,Non-Holiday
D1391,2010,11,Saturday,Weekend,Non-Holiday
D1392,2010,11,Sunday,Weekend,Non-Holiday
D1393,2010,11,Thursday,Weekday,Non-Holiday
D1394,2010,11,Tuesday,Weekday,Non-Holiday
D1395,2010,11,Wednesday,Weekday,Non-Holiday
D1396,2010,10,Friday,Weekday,Non-Holiday
D1397,2010,10,Monday,Weekday,Non-Holiday
D1398,2010,10,Saturday,Weekend,Non-Holiday
D1399,2010,10,Sunday,Weekend,Non-Holiday
D1400,2010,10,Thursday,Weekday,Non-Holiday
D1401,2010,10,Tuesday,Weekday,Non-Holiday
D1402,2010,10,Wednesday,Weekday,Non-Holiday
D1403,2010,9,Friday,Weekday,Non-Holiday
D1404,2010,9,Monday,Weekday,Non-Holiday
D1405,2010,9,Saturday,Weekend,Non-Holiday
D1406,2010,9,Sunday,Weekend,Non-Holiday
D1407,2010,9,Thursday,Weekday,Non-Holiday
D1408,2010,9,Tuesday,Weekday,Non-Holiday
D1409,2010,9,Wednesday,Weekday,Non-Holiday
D1410,2010,8,Friday,Weekday,Non-Holiday
D1411,2010,8,Monday,Weekday,Non-Holiday
D1412,2010,8,Saturday,Weekend,Non-Holiday
D1413,2010,8,Sunday,Weekend,Non-Holiday
D1414,2010,8,Thursday,Weekday,Non-Holiday
D1415,2010,8,Tuesday,Weekday,Non-Holiday
D1416,2010,8,Wednesday,Weekday,Non-Holiday
D1417,2010,7,Friday,Weekday,Non-Holiday
D1418,2010,7,Monday,Weekday,Non-Holiday
D1419,2010,7,Saturday,Weekend,Non-Holiday
D1420,2010,7,Sunday,Weekend,Non-Holiday
D1421,2010,7,Thursday,Weekday,Non-Holiday
D1422,2010,7,Tuesday,Weekday,Non-Holiday
D1423,2010,7,Wednesday,Weekday,Non-Holiday
D1424,2010,6,Friday,Weekday,Non-Holiday
D1425,2010,6,Monday,Weekday,Non-Holiday
D1426,2010,6,Saturday,Weekend,Non-Holiday
D1427,2010,6,Sunday,Weekend,Non-Holiday
D1428,2010,6,Thursday,Weekday,Non-Holiday
D1429,2010,6,Tuesday,Weekday,Non-Holiday
D1430,2010,6,Wednesday,Weekday,Non-Holiday
D1431,2010,5,Friday,Weekday,Non-Holiday
D1432,2010,5,Monday,Weekday,Non-Holiday
D1433,2010,5,Saturday,Weekend,Non-Holiday
D1434,2010,5,Sunday,Weekend,Non-Holiday
D1435,2010,5,Thursday,Weekday,Non-Holiday
D1436,2010,5,Tuesday,Weekday,Non-Holiday
D1437,2010,5,Wednesday,Weekday,Non-Holiday
D1438,2010,4,Friday,Weekday,Non-Holiday
D1439,2010,4,Friday,Weekday,Easter
D1440,2010,4,Monday,Weekday,Easter
D1441,2010,4,Monday,Weekday,Non-Holiday
D1442,2010,4,Saturday,Weekend,Non-Holiday
D1443,2010,4,Saturday,Weekend,Easter
D1444,2010,4,Sunday,Weekend,Non-Holiday
D1445,2010,4,Sunday,Weekend,Easter
D1446,2010,4,Thursday,Weekday,Non-Holiday
D1447,2010,4,Thursday,Weekday,Easter
D1448,2010,4,Tuesday,Weekday,Non-Holiday
D1449,2010,4,Wednesday,Weekday,Non-Holiday
D1450,2010,3,Friday,Weekday,Non-Holiday
D1451,2010,3,Monday,Weekday,Non-Holiday
D1452,2010,3,Saturday,Weekend,Non-Holiday
D1453,2010,3,Sunday,Weekend,Non-Holiday
D1454,2010,3,Thursday,Weekday,Non-Holiday
D1455,2010,3,Tuesday,Weekday,Non-Holiday
D1456,2010,3,Wednesday,Weekday,Non-Holiday
D1457,2010,2,Friday,Weekday,Non-Holiday
D1458,2010,2,Monday,Weekday,Non-Holiday
D1459,2010,2,Saturday,Weekend,Non-Holiday
D1460,2010,2,Sunday,Weekend,Non-Holiday
D1461,2010,2,Thursday,Weekday,Non-Holiday
D1462,2010,2,Tuesday,Weekday,Non-Holiday
D1463,2010,2,Wednesday,Weekday,Non-Holiday
D1464,2010,1,Friday,Weekday,Non-Holiday
D1465,2010,1,Friday,Weekday,Christmas
D1466,2010,1,Monday,Weekday,Non-Holiday
D1467,2010,1,Saturday,Weekend,Christmas
D1468,2010,1,Saturday,Weekend,Non-Holiday
D1469,2010,1,Sunday,Weekend,Non-Holiday
D1470,2010,1,Sunday,Weekend,Christmas
D1471,2010,1,Thursday,Weekday,Non-Holiday
D1472,2010,1,Tuesday,Weekday,Non-Holiday
D1473,2010,1,Wednesday,Weekday,Non-Holiday
D1474,2009,12,Friday,Weekday,Non-Holiday
D1475,2009,12,Friday,Weekday,Christmas
D1476,2009,12,Monday,Weekday,Non-Holiday
D1477,2009,12,Monday,Weekday,Christmas
D1478,2009,12,Saturday,Weekend,Non-Holiday
D1479,2009,12,Saturday,Weekend,Christmas
D1480,2009,12,Sunday,Weekend,Non-Holiday
D1481,2009,12,Sunday,Weekend,Christmas
D1482,2009,12,Thursday,Weekday,Christmas
D1483,2009,12,Thursday,Weekday,Non-Holiday
D1484,2009,12,Tuesday,Weekday,Non-Holiday
D1485,2009,12,Tuesday,Weekday,Christmas
D1486,2009,12,Wednesday,Weekday,Non-Holiday
D1487,2009,12,Wednesday,Weekday,Christmas
D1488,2009,11,Friday,Weekday,Non-Holiday
D1489,2009,11,Monday,Weekday,Non-Holiday
D1490,2009,11,Saturday,Weekend,Non-Holiday
D1491,2009,11,Sunday,Weekend,Non-Holiday
D1492,2009,11,Thursday,Weekday,Non-Holiday
D1493,2009,11,Tuesday,Weekday,Non-Holiday
D1494,2009,11,Wednesday,Weekday,Non-Holiday
D1495,2009,10,Friday,Weekday,Non-Holiday
D1496,2009,10,Monday,Weekday,Non-Holiday
D1497,2009,10,Saturday,Weekend,Non-Holiday
D1498,2009,10,Sunday,Weekend,Non-Holiday
D1499,2009,10,Thursday,Weekday,Non-Holiday
D1500,2009,10,Tuesday,Weekday,Non-Holiday
D1501,2009,10,Wednesday,Weekday,Non-Holiday
D1502,2009,9,Friday,Weekday,Non-Holiday
D1503,2009,9,Monday,Weekday,Non-Holiday
D1504,2009,9,Saturday,Weekend,Non-Holiday
D1505,2009,9,Sunday,Weekend,Non-Holiday
D1506,2009,9,Thursday,Weekday,Non-Holiday
D1507,2009,9,Tuesday,Weekday,Non-Holiday
D1508,2009,9,Wednesday,Weekday,Non-Holiday
D1509,2009,8,Friday,Weekday,Non-Holiday
D1510,2009,8,Monday,Weekday,Non-Holiday
D1511,2009,8,Saturday,Weekend,Non-Holiday
D1512,2009,8,Sunday,Weekend,Non-Holiday
D1513,2009,8,Thursday,Weekday,Non-Holiday
D1514,2009,8,Tuesday,Weekday,Non-Holiday
D1515,2009,8,Wednesday,Weekday,Non-Holiday
D1516,2009,7,Friday,Weekday,Non-Holiday
D1517,2009,7,Monday,Weekday,Non-Holiday
D1518,2009,7,Saturday,Weekend,Non-Holiday
D1519,2009,7,Sunday,Weekend,Non-Holiday
D1520,2009,7,Thursday,Weekday,Non-Holiday
D1521,2009,7,Tuesday,Weekday,Non-Holiday
D1522,2009,7,Wednesday,Weekday,Non-Holiday
D1523,2009,6,Friday,Weekday,Non-Holiday
D1524,2009,6,Monday,Weekday,Non-Holiday
D1525,2009,6,Saturday,Weekend,Non-Holiday
D1526,2009,6,Sunday,Weekend,Non-Holiday
D1527,2009,6,Thursday,Weekday,Non-Holiday
D1528,2009,6,Tuesday,Weekday,Non-Holiday
D1529,2009,6,Wednesday,Weekday,Non-Holiday
D1530,2009,5,Friday,Weekday,Non-Holiday
D1531,2009,5,Monday,Weekday,Non-Holiday
D1532,2009,5,Saturday,Weekend,Non-Holiday
D1533,2009,5,Sunday,Weekend,Non-Holiday
D1534,2009,5,Thursday,Weekday,Non-Holiday
D1535,2009,5,Tuesday,Weekday,Non-Holiday
D1536,2009,5,Wednesday,Weekday,Non-Holiday
D1537,2009,4,Friday,Weekday,Non-Holiday
D1538,2009,4,Friday,Weekday,Easter
D1539,2009,4,Monday,Weekday,Non-Holiday
D1540,2009,4,Monday,Weekday,Easter
D1541,2009,4,Saturday,Weekend,Non-Holiday
D1542,2009,4,Saturday,Weekend,Easter
D1543,2009,4,Sunday,Weekend,Non-Holiday
D1544,2009,4,Sunday,Weekend,Easter
D1545,2009,4,Thursday,Weekday,Easter
D1546,2009,4,Thursday,Weekday,Non-Holiday
D1547,2009,4,Tuesday,Weekday,Non-Holiday
D1548,2009,4,Wednesday,Weekday,Non-Holiday
D1549,2009,3,Friday,Weekday,Non-Holiday
D1550,2009,3,Monday,Weekday,Non-Holiday
D1551,2009,3,Saturday,Weekend,Non-Holiday
D1552,2009,3,Sunday,Weekend,Non-Holiday
D1553,2009,3,Thursday,Weekday,Non-Holiday
D1554,2009,3,Tuesday,Weekday,Non-Holiday
D1555,2009,3,Wednesday,Weekday,Non-Holiday
D1556,2009,2,Friday,Weekday,Non-Holiday
D1557,2009,2,Monday,Weekday,Non-Holiday
D1558,2009,2,Saturday,Weekend,Non-Holiday
D1559,2009,2,Sunday,Weekend,Non-Holiday
D1560,2009,2,Thursday,Weekday,Non-Holiday
